,left,right,forward
[235235285],0.0,0.0,0.542
[395375210],0.0,0.0,0.4054694199828645
[295320335],0.037317,0.5492516359973569,-0.9683977735224298
[195300380],0.07518660112608655,0.0,0.0
[180250380],0.0,0.0,0.2
[250200370],0.0,0.0,0.2
[280235320],-1.0,0.0,0.0
[330225290],0.0,0.033487211000163,0.0
[350225285],0.2471185998242125,0.0,0.0
[220225350],0.0,0.0,0.38
[275215275],0.10421937614944532,0.0,0.0
[390285230],0.4403932802613221,0.0,0.0
[300340400],0.3506717443437217,0.0,0.0
[325215235],0.0,0.0923706456660872,0.0
[310240355],0.0,0.0,0.2186327252523421
[270275275],0.0,0.03,0.0
[275275245],0.0,0.0,0.2027
[275265295],0.13979545346831998,-0.6541651499233548,0.0
[275270280],0.0,0.0866487,0.0
[290300265],0.0,0.0,0.6099688969159889
[210275325],0.0,0.05452869874233001,0.0
[215265325],0.057,0.0,0.0
[270395230],0.03,0.0,0.0
[400325285],0.03,0.0,0.0
[180320405],0.0,0.0,0.2
[220230400],0.0,0.0,0.2
[255230375],0.0,0.0,-1.0
[300285235],0.0,0.04851723417512263,-0.9834175576740244
[205390405],0.0,0.18838083467293248,0.0
[265395405],0.0,0.0,0.2027
[270390405],0.0,0.08513974920827681,0.0
[315295200],0.0,0.03,0.0
[290255220],0.0,0.0,0.2055455300000001
[285255280],0.06436765028278321,0.3768060727237775,0.0
[245305310],0.0,0.0,-0.8554378330583456
[350315335],-0.982,0.0,-0.7686273131172627
[275265220],0.0,0.0,-0.982
[285260245],0.09866168076339432,0.0,-1.0
[280255240],0.039100863,0.0,0.0
[295280275],0.0,0.08369370743462448,-1.0
[305275265],0.0,0.03,-0.9900916723000001
[350285265],0.03353732326293102,0.0,-1.0
[325275275],0.0,0.1815253001660804,0.0
[400355285],0.0,0.03,0.21800000000000005
[265240255],0.0327,0.0,0.0
[400400285],1.1411849473283693,-1.0,0.0
[290255270],0.0,0.03,0.0
[270295280],0.0,0.06796208867782487,0.0
[220210250],0.04105677,0.0,0.0
[215205265],0.033535677,0.0,0.0
[225280330],0.0,-0.9354510679944557,0.0
[265290235],0.0,0.0327,0.0
[270290230],0.03,0.0,0.0
[275260280],0.0,0.03,-0.7
[345300260],0.0,0.0,0.0
[340305265],0.0,0.049811907223255736,0.0
[330265225],0.0,0.16807842916706575,0.0
[285295340],0.0,0.0,1.802046753600346
[260255235],0.09921487598704556,0.0,0.0
[280255230],0.0,0.06917218053847501,0.0
[275255235],0.0,0.035891649237,0.0
[255265330],0.08130000000000001,0.0,0.0
[280275255],0.0,0.07856859837,0.0
[235295335],0.0,0.3536183913417197,0.0
[200205305],0.03970083,0.0,0.2
[285295235],0.0,0.0,0.2
[300310280],0.08699439113019088,0.0,-0.9790858948099872
[325305300],1.4067944437812323,0.2733084824427776,-0.997057
[290320340],0.0,0.969501751974883,0.0
[270340275],0.0,0.03,0.0
[245235310],0.03,0.0,0.0
[275365240],0.0,0.03,0.0
[225255320],0.0,0.20300418223444536,0.0
[225300320],0.0,0.1722381800341311,0.0
[400370205],0.0,0.0,0.38
[400400225],0.0,0.0,0.387753256544065
[405405295],0.21280632787882287,0.0,0.0
[250325350],0.035397015447,0.0,-0.8047062847273452
[310340320],0.0,0.15377566967501366,0.0
[340370365],0.0,0.9274714330214788,0.0
[385305390],0.0,0.3215831295738234,0.0
[315300340],0.5713388836161086,0.0,0.0
[380340275],1.3238455514982692,0.0,0.0
[385390310],4.9358856405467435,0.0,0.2409072780871257
[365350345],0.0,2.289742004988164,0.5026539426698495
[355340330],2.774141781836491,0.0,0.21800000000000005
[355335330],0.0,0.0,0.7212085826367021
[330305300],0.3464887027016633,0.2948726769090121,0.0
[335295285],0.07347347582069999,1.0739009786255758,0.0
[300280310],0.3662862080865481,0.0,0.0
[390385270],3.4721412589254306,0.0,0.0
[290255305],0.0,0.3271079238759546,0.0
[295255300],0.4272604302214303,0.0,0.0
[335305290],0.0,0.21105475859768846,0.21110606604324372
[325305345],0.4981594771011367,0.0,0.0
[240270305],0.140131580887771,-0.7192935936122733,0.0
[380325205],0.0,0.09740989032572143,0.0
[385300210],0.0,0.0995693475,0.0
[385275220],0.0,0.0,0.7470714333316422
[380335210],0.0,0.0,0.38291068073
[375295210],0.0,0.0,0.3962000000000001
[355260230],0.0,0.04482809558333253,0.0
[360240240],0.0,0.0,1.0984139151831374
[340250270],0.0,0.0,0.38
[245295310],0.14197845161811792,-0.8372772882813031,-0.990537553
[200200380],0.0,0.2263536496841225,0.0
[230285395],0.08318655274526568,0.0,0.0
[325205265],1.0283370152123008,0.0,0.0
[275240295],0.2218344707997464,0.0,0.0
[395340290],0.0923196129637424,0.061801747427617085,0.0
[255285385],0.0,0.37031509005118,0.0
[320340320],0.0,0.12334893487645734,0.7203689672832819
[215235320],0.0,0.0,0.2
[390330215],0.0,0.06574710020195437,0.0
[390335210],0.9721382182441184,0.0,0.0
[380360345],0.0,0.0,0.4564516841786506
[335310320],0.0,0.309512252155812,0.0
[360375350],0.0,0.0,0.2
[320370345],0.09249628025046644,0.0,0.0
[315385340],0.0,0.0,0.2
[345380330],0.0,0.0,0.2054546800924648
[375345280],1.1348853608704088,0.0,0.2898726217423835
[370395375],0.0,1.3024105994725304,0.0
[330335340],0.0,0.0,2.255813387260293
[375345245],0.19786106916290874,0.0,0.0
[375325230],0.14974565456644365,0.0,0.0
[360275320],0.4732907717518462,0.0,0.0
[375315300],0.0,0.0,0.2
[355320315],0.0,0.0,-0.04334300973481231
[330315290],0.0,0.0,-0.16671552663751976
[310275275],0.26957610980013125,0.0,0.0
[350285250],0.0,0.0,0.2
[330245245],0.0,0.07011584796474038,0.3871698631502341
[305220250],0.0,0.0,0.2
[265220270],0.12508303590272546,0.0,0.0
[290210260],0.0,0.03623454678,0.0
[305285265],0.0,0.08130000000000001,0.0
[200225325],0.0,0.4114224612049574,0.0
[305375400],0.5840280613734788,0.0,0.0
[305370400],0.509865850568084,0.0,1.579726313345049
[290250280],0.0,0.1818648625671586,0.0
[210295395],0.0,0.0,0.2
[185245395],0.0,0.0,0.2
[255200375],0.0,0.0,0.2
[270250330],-1.0,0.0,0.0
[230195360],0.05039455469660914,0.0,0.0
[325225270],0.3007645486163087,0.0,0.0
[360235230],0.0,0.29878205599268925,0.0
[360235235],0.0,0.0,1.29925942189855
[350225240],0.0,0.0,1.1304362763543274
[325215265],0.8455017362626416,0.0,0.0
[335215265],0.5017562320931327,0.0,0.0
[280305345],0.0,0.2489371421566907,-1.0
[305325355],0.0,2.4446997332336244,0.0
[220260305],0.0,0.03296487,0.0
[225295315],0.057,-0.9900393675286288,-0.79025005
[230190330],0.13879535528590906,0.0,0.0
[245210270],0.04384857388462485,0.0,0.0
[250210265],0.0,0.03539487,0.0
[245205275],0.0,0.0,-1.0
[285265225],-0.9793776740685178,0.2785387247230993,0.0
[180230390],0.0,0.0,0.2
[255220350],-0.997057,0.0,0.0
[240195350],0.0,0.3136569592531357,0.0
[210375400],0.05943,0.0,0.0
[185335400],0.0,0.5279809483984047,0.0
[360340275],0.08273948558043327,0.0,0.0
[360355385],0.5245713939496437,0.9497765668721856,3.938580273437398
[270300350],0.0,0.15432275122956873,0.0
[305360365],0.03889846430723487,1.8511507606348567,0.0
[255250315],0.11192720403451403,0.0,0.0
[320325245],0.06444300000000001,0.0,0.0
[395385290],0.0,0.3994597542759032,0.0
[390400320],3.5807611906267884,0.0,0.0
[295260310],0.0,0.0,0.5971239589675947
[275250300],0.057,-0.9556773674179968,0.0
[260265325],0.0,0.12648354821353658,0.6473670051672411
[305360390],0.0,3.434490190373439,0.0
[370355350],0.0,0.0,2.5689924562598705
[355360350],3.4734579755233432,0.0,0.2858464623616776
[330250395],0.0,0.2533794375212918,0.0
[375355290],0.0,0.3779439623186784,0.0
[365330325],0.0,0.0,0.8604868020303089
[350335375],0.0,0.0,0.2330141745017453
[305350350],0.04244122466407842,0.0,0.0
[370350280],0.10082002796962676,0.0,0.0
[365355265],0.0,0.0,0.9497326636530592
[345340250],0.2431419454226601,0.0,0.0
[340335280],0.0,0.0,1.0920345762788213
[320320270],0.0,0.0997700743439888,0.0
[325320265],0.0,0.0,0.3839435319473487
[310305255],0.0,0.0,0.2
[300300260],0.2651508523216584,0.0,0.0
[365240235],0.0,0.08227281032402116,0.0
[365245235],0.10756673293328324,0.03794069922859389,0.0
[310280275],0.0,0.21750841020431388,0.0
[320335330],0.11591775555609235,0.0,0.0
[315355385],0.17208622081092712,5.848040425731504,0.0
[240300390],0.0,0.0,-1.0
[270305385],0.0,0.0,0.0
[265305380],0.0,0.0,-1.0
[265310385],0.0,0.0,0.0
[300335370],0.7201709889365382,0.0,0.0
[375315335],0.0,0.4686181218389804,-0.376835150114564
[375350415],0.0,0.03,0.0
[350320315],0.0,0.0,0.8808440030585818
[340330335],0.0,0.0,1.047298404704422
[325290300],0.0,0.06336971240956311,0.0
[325290310],0.0,0.8512528354828689,0.0
[310325360],0.08130000000000001,0.13648565143515154,1.4926059700685037
[245260355],0.0,0.0,0.2
[200195320],0.09954985123679047,0.0,0.0
[235290335],0.09294430158379872,0.15386604873947662,0.0
[195200345],0.0,0.14154773741711196,0.0
[200250390],0.0,0.0,0.38
[245195325],0.0,0.4421710816903371,-1.0
[280255280],0.0,0.0356615383783863,0.0
[275255280],-0.9600106539577656,0.0728752913536496,-1.0
[295295250],0.0,0.0,0.3941636248346844
[180370400],0.0486075,0.0,0.0
[300395380],0.03,0.0,0.0
[390315350],0.0,0.3635892140304357,0.0
[385375285],0.0,0.08820675539238534,1.2318083506653807
[360345295],0.0,0.0,0.5927204919419703
[355330270],0.0,0.0,0.2
[340345300],0.0,0.3480228681568523,0.0
[320315360],0.5401614063003886,0.0,-0.5115294492860682
[340320305],0.0,0.5096458089604663,0.0
[260255315],0.2313468901665763,0.0,0.0
[320400330],0.03,0.0,0.0
[400340245],0.12573517746735416,0.0,0.0
[370400390],0.048,0.021524205771828786,3.8134564752989
[340395385],0.4709668961053747,0.0,0.0
[320295345],0.0,0.0,-0.81757
[390355400],0.0,1.817811836992236,0.0
[345370370],0.0,0.03,2.556648058635638
[370310255],0.0,0.0,0.3827
[365275245],0.0,0.14249185678077714,0.0
[305350395],0.0,0.0,0.88395604966322
[270300385],0.0,1.4226216604149509,0.0
[280305370],0.0,0.0,0.2
[215225330],0.0,0.0,0.3868509381793779
[280225255],0.16931600559112428,0.0,0.0
[235325345],0.03,0.0,0.0
[205290320],0.0,0.0,0.2
[255275305],0.03,0.0,-0.4108394915437232
[275255305],0.03,0.3152111162017288,0.0
[405395365],0.0,0.0,0.5438793894494526
[395355380],0.03660167847,0.0,0.0
[240245305],0.3793790212164116,0.0,0.0
[400365200],0.0,0.0,0.3843200000000001
[395335200],1.206823368935338,0.0,0.2
[360350395],0.0,0.03884098100471035,0.6245627107469264
[365385380],4.346881221508896,1.6384100351964923,-0.5108178162623679
[290275330],-0.9235104982071379,0.32512054318508776,0.0
[390350255],0.0,0.0,0.8620847510870945
[380360245],0.0,0.04043212543503747,0.0
[380385275],0.0,0.0,1.7884033999306808
[380365240],1.9246165863208795,0.0,0.0
[395365330],0.0,0.0,2.006206979139592
[305300350],0.0,0.2897351491592769,0.0
[390305235],0.0,0.15402891809979544,0.0
[390335230],0.0,0.0,0.7317020000000001
[385325220],0.0,0.0,0.39799999999999996
[380290215],0.0,0.12452434842788122,0.0
[250265330],0.0,0.0,-0.30893879881262865
[375245225],0.0,0.0,0.494171637428482
[360215250],3.4830869000000604,0.0,0.0
[295355395],0.42197200776775423,0.0,0.0
[365340370],0.0,1.483032150809499,0.383535677
[360315360],0.0,0.3691039505532144,0.2
[365285330],0.3519420502534113,0.0,0.0
[365290325],0.2370957169803308,0.0,0.0
[325365365],0.06164328056082196,0.0,0.0
[325360365],0.0,0.8926550465114476,-0.2658654208648361
[315360355],0.0,0.5489720196759854,0.0
[330260395],0.0,0.5240524109578492,0.0
[345275300],0.0,0.047118473376022894,0.0
[360350365],0.04741841961680422,0.0,2.4341999902863067
[375370335],0.0,1.0431819390446753,0.4032302398305561
[320365390],1.2106980725632701,0.0,0.0
[385350335],0.0,0.9402345976337844,0.0
[370335335],0.0,0.2483985714165399,0.0
[375340350],0.0,0.0,0.4218649554312094
[355275240],0.0,0.03834509332122038,0.0
[350270250],0.1534309796112543,0.0,0.0
[380365310],0.0,0.7721758421432247,0.0
[310350395],0.0,3.4878192268996098,0.0
[390310395],1.4789899574248535,0.0,0.542
[385250395],0.0,1.3537263804994646,0.0
[340310335],0.0,0.11991315385190132,0.0
[335360360],0.0,1.1964718137097226,0.0
[360345375],0.0,0.20535387661402887,0.0
[390380295],1.652513179383006,0.035988725793,0.0
[205220350],0.0,0.0,0.2
[250205300],0.04971531771782856,0.0,0.0
[260210275],0.11549859867781273,0.0,-0.9927350762977364
[265330340],0.057,0.0,0.0
[305245245],0.0,0.08187986114229599,0.0
[250315335],0.0,0.055024166526536064,-1.0
[280330350],0.0,0.0,0.2246533332648092
[265255325],0.0327,0.0,-0.802
[290335370],0.0,0.5196119724340182,0.0
[200220330],0.0327,0.0,0.0
[355240230],0.0,0.2442007267616563,0.0
[350230240],0.0,0.0,0.6976101885896474
[190190325],0.0,0.0,0.3876786317336775
[270220260],0.0,0.0,-1.0
[220290325],0.084,0.0,0.0
[370360205],0.07670087837757532,0.0,0.0
[395365340],0.0,1.7899814768414009,-0.3305069095993267
[385370405],2.6478793407887418,0.0,0.0
[320350330],0.0,0.0,0.2
[345360320],0.0,0.0,0.5261000788857
[385335330],0.14855578415591114,0.0,0.0
[370330225],0.0,0.11171705014818144,0.0
[360260230],0.0,0.22378669584092006,0.0
[275305300],0.0,0.0,0.20791565527332195
[190210360],0.0,0.0,0.4295064739252734
[220240370],0.03,0.0,0.0
[375400380],0.0,0.0,1.840614182080248
[395345395],0.0,1.7386442474566473,0.0
[395345400],0.9345126388618497,0.0,0.0
[360325350],0.0,0.0,0.2
[350295305],0.17080807070076165,0.0,0.0
[330350340],1.0078357090220975,0.0,0.0
[325340335],0.6573393014536079,0.35497663775630395,0.0
[260360380],0.0,0.0,0.2843986726699795
[280290250],0.059022526100578385,0.0,0.0
[265205310],0.0,0.19747855953886706,0.0
[370385360],4.1432422694933635,0.0,0.4528569769562665
[365355345],0.0,2.0650736851009133,0.0
[360365275],0.5852622411290914,0.0,0.0
[380365335],2.7421805943162663,0.0,0.0
[365325295],1.7717872399259276,0.0,0.21800000000000005
[360285255],0.4365575274171421,0.0,0.0
[360370320],0.0,0.7167174669352672,0.0
[360260245],0.0,0.08143411714722076,0.0
[315225265],0.0,0.15684029006153646,0.0
[295230275],0.3160189624308444,0.0,0.0
[390360295],0.0,0.3708266021938613,0.0
[320280305],0.0,-0.9651035128272042,0.0
[200290395],0.03,0.0,0.0
[295265275],0.1143027371979932,0.0,-0.9973
[305270255],0.0,0.15546027222564449,0.0
[235190305],0.0,0.16756912224814866,0.0
[380370400],0.0,0.0,2.137942297286215
[370330390],0.0,1.240793652047048,0.0
[390325370],0.755982071347423,0.0,0.0
[380390295],0.0,0.0,0.7867551817899723
[325320365],0.0,0.0,0.5634938102630356
[275285325],0.0,0.0,1.5992872162894398
[375245230],0.0,0.0,0.7593378991503081
[370235235],0.0,0.1103179941356576,0.0
[370300205],0.0,0.0,0.38
[365265220],1.4273175065380967,0.0,0.0
[365285215],0.0,0.09630880576796999,0.0
[275320335],0.1855502736333722,0.0,0.0
[270320330],-0.9529329008868882,-0.8388824720510726,-1.0
[270330335],0.10563407432146377,0.0,0.0
[170330400],0.0,0.13534901521510131,0.0
[375330350],0.7823426014235239,0.0,0.0
[375215395],0.0,0.0,0.21800000000000005
[380320330],0.0,0.0,-1.0
[380320335],0.0,0.6859224157039335,0.0
[375325355],0.6607167931975176,0.0,0.0
[230360395],0.0,0.0,0.2
[380375275],1.3848923383900136,0.0,0.0
[315320390],0.0,0.18209816493946265,0.0
[335370375],0.0,0.0,1.7591136816703596
[335290335],0.0,0.0,0.20344617767000006
[260375400],0.0,2.246442683719564,0.0
[390350390],2.9632068405432963,0.0,0.0
[350390385],0.0,3.079451285726268,0.7641954589323874
[375330360],0.0,0.14974707618189256,0.0
[370330360],0.0,1.1552143344411865,0.0
[335330400],0.0,0.10800251989250448,0.0
[335320395],0.0,0.7219323376834046,0.0
[335310400],0.0,0.0,0.38
[310340340],0.1502081889653364,0.0,-0.6105917283414355
[305365365],0.0,1.5924052391860828,0.0
[380395360],4.804654667841732,0.35419964024400463,0.3987736692712489
[320345375],1.0053632959286276,0.0,0.0
[385355330],2.5989768576351997,0.3208052601082456,0.0
[360355335],0.0,0.8830461629544091,0.0
[315345345],0.434183696586769,0.0,0.0
[260290330],-0.9749349771652408,-0.14943322345364002,-0.9276469438495232
[370395335],0.0,0.0,0.6979157992387284
[380355295],2.466369947074168,0.27674396939656604,0.0
[360290335],0.0,0.07821143293925595,0.0
[365295340],0.07609028964533036,0.0,0.0
[325350315],0.3476074122057581,0.0,0.0
[390340385],0.06787089277407425,0.0,0.0
[290305355],0.20550616261161667,0.0,0.0
[365275230],0.2836251066348689,0.0,0.7394460022802191
[315200260],0.0,0.03897183,0.0
[305200265],0.21312420252091804,0.0,0.0
[395375310],2.7823414438752394,0.0,0.0
[305345380],0.0,2.006427636031018,0.0
[275270345],0.0,0.0,0.2
[200210280],0.0,0.11047720741753114,0.0
[195210310],0.0,0.2380152035578376,0.0
[290305360],0.08567168066521583,0.0,0.0
[395355345],0.4525587390524312,0.0,0.0
[290390395],0.0,2.5436544975707296,0.0
[385325210],0.0,0.0,1.0519049005432537
[370285215],0.0,0.0,0.21800000000000005
[350245230],0.2430433294141861,0.0,0.0
[325315210],0.16325877246615556,0.0,0.0
[320330220],0.0,0.06493748070000001,0.0
[230275335],0.0,0.04539954385242762,0.0
[240280335],0.0,0.043060062,0.0
[235275335],0.03,0.0,0.0
[315270230],0.2185758959852425,0.0,0.0
[345305290],0.3607487419819777,0.0,0.6965941321121748
[320280270],0.0,0.0,0.5447000000000001
[285240280],0.1206150797502927,0.0,0.0
[395395275],0.0,0.23567033093900586,0.0
[400400295],0.0,0.0,0.5867863047501071
[395400290],1.4927799742607215,0.040897585828718816,0.0
[360310275],0.0,0.0,0.6709185187295987
[345285265],0.0,0.1744661389119363,0.0
[325300330],0.0,0.5006367307520586,0.0
[305285340],0.05046192303313246,0.0,0.0
[310280345],0.0,0.0,0.2
[300275325],0.07573343308286097,0.0,0.0
[285280325],0.03675,0.0,1.8938272259527915
[300220270],0.0,0.13704366279660707,0.0
[320215265],0.0,0.2895318882760526,0.0
[240220270],0.0,0.03,0.0
[235220285],0.0,0.0,-1.0
[305290255],0.0,0.10317,-0.992683
[245295300],0.0,0.044695192233,0.0
[390350375],0.7025103868918473,0.3085046093146005,0.0
[285290345],0.0,0.2414617715555394,0.0
[270305340],0.0,0.5251273903569059,0.231071814573431
[255290300],0.0392853,0.0,0.0
[290215265],0.7982628991917563,0.19359341338105604,0.3912419322425017
[275235295],0.0,0.0,-1.0
[280255315],0.12632763253293794,0.0,0.0
[375300260],0.0,0.0,0.2
[365280245],0.2970056440141333,0.0,0.0
[365300245],0.16714651869131433,0.0,0.0
[390335250],0.0,0.04427929767477351,0.0
[385340265],0.0,0.0738793477606731,0.0
[280280335],-0.8284255425646042,0.6253833021275835,0.0
[205275305],0.03,0.0,0.0
[375240235],0.0,0.19784879012829165,0.0
[325300285],1.06810456276077,0.0,0.0
[330335325],0.0,1.190489377070049,0.0
[260265385],0.0,1.372208320085453,0.0
[355320195],0.0862068548276876,0.0,0.0
[345330205],0.0,0.0,0.54438383
[230230300],0.0,0.0,0.2
[295400395],0.0,1.7024905479773973,0.0
[275375400],0.0483888,0.0,0.0
[310315290],0.0,0.44528120239440827,0.0
[210265395],0.03,0.0,0.0
[295320315],0.2306689756936962,0.0,0.0
[375370200],0.0,0.0,0.21800000000000005
[295220275],0.0,0.0,0.7761555228404924
[255255290],0.1567582638848377,0.0,0.0
[395355280],2.029583957397445,0.0,0.0
[350360400],0.0,0.11685226472411825,2.1082273549201243
[370385315],1.0787635258447577,0.0,0.0
[365355335],0.2537225125448425,0.0,0.0
[375345325],0.1186212000134704,0.0,1.1305309846981868
[370315305],0.14073749452740142,0.0,0.0
[345380370],0.0,0.19008277489118552,0.0
[370360395],3.782410066040877,0.0,0.0
[375350395],0.0,2.553978356409899,0.38
[340370370],0.3042376925669569,0.0,1.3781216378427614
[380320320],0.35572932211749464,0.0,0.0
[305295295],0.12699659242793335,0.12400101115852102,0.0
[360375315],1.640416654984292,0.0,0.0
[365365345],1.9796429946753875,0.3425786207347551,0.9819765269329505
[370335375],1.4979302238162175,0.0,0.0
[375330370],0.0,0.0,0.38489289103115815
[355280375],0.0,0.03,0.0
[330310295],0.0,0.0,0.8440706851746047
[275280280],0.06805677,0.0,0.0
[360295210],0.0,0.0,0.5911643533124922
[345305210],0.0,0.0,0.383590460456538
[340330200],0.0,0.03513,0.0
[335295205],0.4219440112575296,0.0,0.0
[350320300],0.0,0.8016510260615324,0.0
[325345330],0.0,0.0,0.2
[345280260],0.0,0.0,0.38841035177147976
[320245265],0.0,0.18784946885256154,0.0
[335300255],0.0,0.06540426527425351,0.0
[400280395],0.0,0.048,0.2
[350260385],0.0,0.0392853,0.0
[310275270],0.0,0.2434765442237103,-0.81757
[330260295],0.0,0.2622187124813488,0.0
[245270305],0.0,0.0,0.2657100124755856
[375225240],0.0,0.309573905486214,0.0
[370220250],0.0,0.0,0.6903399901847993
[350215255],0.0,0.0,0.6878000000000001
[345230275],0.0,0.0,0.38
[320275290],0.2773367846218497,-0.983183544629791,0.0
[180255355],0.0,0.11846478285681344,0.0
[365325395],0.14683731558022406,0.0,0.0
[395395265],1.8626482702742384,0.0,0.0
[395340270],1.6299992305013578,0.12519836895897302,0.0
[320235275],0.13289124638807615,0.0,0.0
[380300255],0.0,0.0,0.542
[370275235],1.6456779551724972,0.0,0.0
[395265335],0.0,0.2551523511964164,0.0
[350270220],0.0,0.0720179350874154,0.0
[335265320],0.0,0.0,-1.0
[320320395],0.13806684885037662,0.0,0.0
[370335315],0.0,0.05256683955281208,0.39917015340213
[380385410],0.1016512853764542,0.0,0.0
[385345340],0.0,0.1265168957951428,0.0
[380340375],1.1898110935904842,0.0,0.0
[325305335],1.0192228440069029,0.0,0.0
[285280350],0.0,0.0,0.38
[255275340],0.0,0.0,0.4095654210042327
[320250240],0.0,0.0,0.542
[305250240],0.06444300000000001,0.0,0.0
[360210245],2.488767082438345,0.0,0.0
[385225250],0.3643615182735647,0.0,0.0
[345315335],0.0,0.0,0.2053487
[320315365],0.0,0.0,1.2351765904664571
[375365335],0.0,0.07310577335528191,2.1468347055983217
[400365305],0.03,0.0,0.0
[375430380],0.0,0.0,-0.9404518817373192
[365360410],0.0,0.0,-0.9042235052759126
[370420400],0.17226575406408184,0.0,0.0
[375330365],0.0,0.0,0.0
[370330400],0.0,0.2634057755513627,0.0
[370395355],0.7494613378095963,0.0,0.2610686409421558
[375390330],0.17290572491785175,0.0,2.983668640496718
[380365290],0.4501896451728025,0.0,0.2532196062172805
[330340375],0.3945163068334521,0.0,0.0
[285385390],0.0,0.7237182203769694,0.0
[355300390],0.0,0.12732823594189185,0.0
[250275300],-1.0,0.03,-0.6427042291306128
[295295305],0.0,0.30514288780260984,0.0
[185220375],0.0,0.4569366052230333,0.0
[395370390],0.0,3.1804871248934115,-0.7076367160779942
[340385380],0.0,0.0,0.8921603981149143
[335375380],0.0,3.5031107747917885,0.0
[360345390],0.0,0.0,0.546896706140096
[355355290],1.6666504352475482,0.0,0.0
[285270330],0.3613123068313199,0.08427635978653854,0.0
[385325240],0.538934362890662,0.0,0.0
[380360305],0.0,0.9717675132994036,0.0
[225385395],0.03513,0.0,0.0
[240355395],0.1837272781913305,0.0,0.0
[300280395],0.0,0.1678510164138135,0.0
[360335310],0.0,0.0,0.38
[345340255],0.0,0.0,0.7805993924708076
[330330260],0.03588295268059232,0.0,0.0
[330290290],0.0,0.0,0.3827
[335280295],0.0,0.17043435567204687,0.0
[400395285],0.0,0.0,1.0576941355040417
[235335395],0.057,0.0,0.0
[335395305],0.0,0.0327,0.0
[340400300],0.0,0.10858042906503416,0.0
[260315395],0.0,0.0,0.4130535872043899
[270345395],0.0,0.04501568791093373,0.0
[270360395],-1.0,0.0,0.0
[340315280],0.0,0.0,0.0
[285265325],0.0,0.0,0.64606397286494
[305260235],0.0,0.0391551652137,0.0
[315255255],0.0,0.16985559442447307,0.0
[325235275],0.03,0.0,0.0
[285285345],0.0,0.9028780306388788,0.0
[310260250],0.0,0.10671138728642196,0.0
[205220355],0.0,0.0,0.3883787245883268
[245195315],0.052443655102413264,0.0,0.0
[395400285],0.0,0.0,1.7240207654251536
[265315320],0.03,0.0,0.0
[260315320],0.09730211320598377,0.0,-0.9973
[270335355],0.0,0.03513,0.0
[290245300],0.72285149691996,-0.9179650492764668,0.0
[270270320],0.19432152509672868,0.0,1.5111297134947772
[320330300],0.033666897,0.0,0.0
[265285335],0.4856642765575174,0.0,-0.982
[355265280],0.0,0.03,0.0
[350330290],0.0,0.05844527796714308,0.0
[350275235],0.0,0.05076438532007013,0.3853677810055477
[335250260],0.0,0.0,0.38
[330230280],0.0,0.0,0.2
[305235300],0.03970083,0.0,0.0
[335220260],0.0,0.0327,0.0
[280220275],0.0,0.3784036108220807,0.0
[400405350],0.0,0.0,1.3777033873244229
[350285395],0.1455225750925771,0.0,0.0
[315340375],0.0,2.4948942148122333,0.0
[370340340],0.0,0.4150686615035864,0.0
[365305315],0.0,0.07887340062178516,0.0
[365300315],0.0,0.0,0.2
[360295265],0.0,0.0,0.398
[340255280],0.14727002927975816,0.0,0.0
[355325330],0.3266214298696677,0.0,-0.9834807638692116
[380360330],0.9437221537685334,0.0,0.0
[370350360],1.3341204917312637,0.0947903011076922,0.0
[360345355],0.0,0.4235231612715028,1.1061736998767362
[350335330],0.0,1.4051676671593558,0.0
[330315300],0.6666678773933051,0.0,0.0
[330345390],0.9739343010527484,0.0,0.0
[315295275],0.0,0.28924350915556096,0.0
[245265290],0.0,0.0,0.2
[230255300],0.19864860234542325,0.08981515903017717,0.0
[225250290],0.1395719560249797,0.0,-0.6316140564790859
[225255300],0.049654992,-0.7823853906648209,0.40277385453003867
[225235355],0.0,1.6621876359931251,0.2
[200180320],0.0,0.0,0.2
[270245275],0.6267543287186825,0.0,-0.9973
[215355400],0.03,0.0,0.0
[310290235],0.0,0.03,0.0
[200285405],0.0,0.5396964562242245,0.0
[400365385],0.0,0.4490026004955889,0.21809701727500208
[335380350],0.0,0.4774616428404639,0.0
[360395375],0.0,0.7927099402467678,0.0
[335385385],-0.056278691039589546,0.0,2.8554534498523982
[320360360],0.4233616446192021,0.39394149894068203,0.0
[425415390],0.0,0.0,-0.4481594754551725
[385275380],0.22087932726976311,0.0,0.0
[380275385],0.7166796809972454,0.0,0.0
[380365305],0.0,0.0,0.2487800000000001
[225270325],0.16244999560497006,-0.8535975709374146,0.0
[365300210],0.6477422786170746,0.048362216192036345,0.0
[370290215],0.0,0.0,0.7578284381038901
[320385390],0.8489958070602189,5.564251083385598,0.0
[375310255],0.4467041355422729,0.0,0.0
[325300310],0.0,0.1470685912746559,0.0
[295355380],0.0,0.0,1.2209867826436247
[370390360],1.907957103706476,0.0,0.0
[365280385],0.3516490517543999,0.0,0.0
[365335260],0.0,0.2553656380740259,0.0
[330345405],0.1324953926402969,0.0,0.0
[330350405],0.09447473462387976,0.0,0.0
[290280340],0.0,0.0,0.3922765428349554
[210220330],0.0,0.4110647460095036,0.0
[280265295],-0.973,0.057681387440140175,-0.4976937264684026
[345365320],0.0,0.0,0.4404734966951777
[320360320],0.0,0.0,0.2
